"first_name","last_name","hire_date"
"Tsuneo","Munos","07-03-1986"
"Somnath","Zizka","11-06-1986"
"Ziva","Benzmuller","08-19-1986"
"Shahid","Krogh","10-21-1986"
"Dekang","Kopetz","07-04-1986"
"Bokyung","Serre","11-11-1986"
"Fen","Kroft","09-23-1986"
"Gonzalo","Gurbaxani","03-31-1986"
"Jaques","Schapiro","08-17-1986"
"Florian","Rabejac","06-20-1986"
"Edwin","Alameldin","11-02-1986"
"Uta","Peltason","03-28-1986"
"Aloys","Hofman","12-06-1986"
"Maya","Menhoudj","09-16-1986"
"Kiam","Zockler","11-14-1986"
"Vidar","Serra","01-29-1986"
"Abdelaziz","Kowalchuk","01-06-1986"
"Torsten","Klyachko","02-12-1986"
"Zeljko","Zeleznik","05-06-1986"
"Gio","Tokunaga","12-21-1986"
"Masami","Constantine","07-30-1986"
"Hideyuki","Suermann","01-08-1986"
"Tesuro","Danecki","03-27-1986"
"Siddarth","Katiyar","10-10-1986"
"Gregory","Shinomoto","12-01-1986"
"Sanjit","Matzen","12-17-1986"
"Tsz","Serot","12-02-1986"
"Weicheng","Benzaken","04-17-1986"
"Domenico","Pews","08-20-1986"
"Maja","Encarnacion","06-02-1986"
"Sariel","Socorro","04-21-1986"
"Sham","Kakkar","07-20-1986"
"Pascal","Zultner","12-25-1986"
"Tetsushi","Geffroy","02-26-1986"
"King","Lund","04-14-1986"
"Udi","Billawala","12-20-1986"
"Divier","Pouyioutas","03-05-1986"
"Sugwoo","Pero","11-08-1986"
"Stepehn","Taubenfeld","05-18-1986"
"Radhika","Luiz","07-24-1986"
"Ennio","Conte","03-27-1986"
"Oldrich","Takkinen","02-04-1986"
"Tran","Katzenelson","05-27-1986"
"Spyrose","Masand","10-19-1986"
"Danil","Conia","09-08-1986"
"Keiichiro","Parveen","12-15-1986"
"Youpyo","Takanami","02-02-1986"
"Toshiko","Lund","05-17-1986"
"Giap","Ramaiah","05-25-1986"
"Bedir","Carrera","08-30-1986"
"Ugo","Cincotta","02-12-1986"
"Chikara","Masand","03-01-1986"
"Takahito","Mundy","10-13-1986"
"Kiyotoshi","Rosca","01-10-1986"
"Geoff","Kranzdorf","07-25-1986"
"Soenke","Porotnikoff","08-31-1986"
"Eran","Fujisawa","04-03-1986"
"Atilio","Speckmann","02-24-1986"
"Conal","Wendorf","06-21-1986"
"Mariangiola","Francisci","04-03-1986"
"Bouchung","Schaad","07-23-1986"
"Basant","Khalil","04-23-1986"
"Sreenivas","Lorho","03-08-1986"
"Panayotis","Lunt","08-24-1986"
"Poorav","Stifter","07-19-1986"
"Valter","Garrabrants","05-09-1986"
"Akhilish","Apsitis","08-06-1986"
"Adit","Couchot","07-25-1986"
"Moheb","Botman","11-12-1986"
"Zengping","Bugaenko","01-09-1986"
"Supot","Gomatam","01-23-1986"
"Nagui","Liedekerke","03-16-1986"
"Tetsushi","Kampfer","08-04-1986"
"Mabhin","Jiafu","08-09-1986"
"Jiafu","Danecki","01-20-1986"
"Zhilian","Ramamoorthy","06-17-1986"
"Hugh","Peak","04-01-1986"
"Xuejia","Perko","03-02-1986"
"Shigenori","Skafidas","04-28-1986"
"Soenke","Stranks","07-08-1986"
"King","Rabehasaina","05-29-1986"
"Oldrich","Yoshizawa","11-05-1986"
"Abdulah","Walstra","06-15-1986"
"Xudong","Varman","06-27-1986"
"Unal","Rande","03-17-1986"
"Mang","Krone","08-02-1986"
"Satosi","Gyorkos","02-14-1986"
"Qingxiang","Gornas","05-18-1986"
"Vojin","Conia","03-12-1986"
"Holgard","Thummel","08-07-1986"
"Hauke","Guerreiro","08-23-1986"
"Bernardo","Lichtman","07-26-1986"
"Shen","Nollmann","09-28-1986"
"Jaber","Moffat","09-23-1986"
"Djenana","Chorvat","10-23-1986"
"Mitchel","Furedi","03-22-1986"
"Hinrich","Camurati","07-19-1986"
"Jessie","Milicic","09-26-1986"
"Adam","Vakili","08-31-1986"
"Denis","Smailagic","03-09-1986"
"Ortrud","Crooks","12-04-1986"
"Paris","Barriga","02-11-1986"
"Limsoon","Masand","12-07-1986"
"Emdad","Bratsberg","01-27-1986"
"Honglan","Gewali","11-16-1986"
"Guenter","Yoshizawa","07-26-1986"
"Yolla","Kropp","03-13-1986"
"Marie","Leonhardt","12-14-1986"
"Josyula","Rijsenbrij","01-12-1986"
"Mona","Riesenhuber","01-31-1986"
"Jiong","Hockney","09-09-1986"
"Chrisa","Gente","12-04-1986"
"Martien","Baak","07-24-1986"
"Basem","Sundgren","12-14-1986"
"Sastry","Birke","10-05-1986"
"Tomofumi","Kornatzky","07-10-1986"
"Quingbo","Panangaden","02-05-1986"
"Parto","Ladret","11-03-1986"
"Caolyn","Zumaque","09-18-1986"
"Zhiwei","Journel","06-28-1986"
"Yurii","Wynblatt","11-09-1986"
"Van","Murtha","02-04-1986"
"Yongmin","Georgakopoulos","01-29-1986"
"Luisa","Khasidashvili","02-07-1986"
"Panayotis","Merlo","09-28-1986"
"Dzung","Lalonde","11-01-1986"
"Moriyoshi","Roisin","05-18-1986"
"Kerhong","Khasidashvili","08-06-1986"
"Tadanori","Kawashimo","06-03-1986"
"Sadok","Lenart","01-07-1986"
"Kristin","Juneja","02-01-1986"
"Dharmaraja","Siepmann","09-07-1986"
"Anneke","Hagimont","06-07-1986"
"Goh","Gischer","08-02-1986"
"Sariel","Schonegge","05-14-1986"
"Arfst","Bridgland","12-05-1986"
"Rosita","Thibadeau","09-26-1986"
"Bilhanan","Schmittgen","05-20-1986"
"Yakichi","Iisaka","02-18-1986"
"Noritoshi","Panienski","04-26-1986"
"Sreenivas","Paludetto","01-04-1986"
"Atreyi","Luks","08-04-1986"
"Leon","Narlikar","02-08-1986"
"Xianlong","Hoppenstand","12-05-1986"
"Alejandra","Straney","11-24-1986"
"Avishai","Levergood","01-07-1986"
"Paraskevi","Birsak","08-21-1986"
"Gift","Taneja","12-02-1986"
"Christ","Speer","01-23-1986"
"Zita","Gluchowski","02-04-1986"
"Bartek","Staylopatis","10-03-1986"
"Chuanti","Stanger","05-17-1986"
"Renee","Buescher","06-19-1986"
"Kankanahalli","Sethi","05-04-1986"
"Constantijn","Haddadi","01-22-1986"
"Arno","Crabtree","04-28-1986"
"Kerhong","Matzke","11-14-1986"
"Rajmohan","Slobodova","07-06-1986"
"Muneo","Zykh","05-15-1986"
"Eben","Narwekar","10-26-1986"
"Serif","Baek","06-03-1986"
"Zorica","Iisaka","10-19-1986"
"Khun","Ranka","12-17-1986"
"Rayond","Bade","08-19-1986"
"Mingdong","Pell","01-23-1986"
"Jolita","Iisaka","06-24-1986"
"Frederique","Assaf","11-13-1986"
"Xudong","Fontet","12-06-1986"
"Khedija","Pluym","10-05-1986"
"Froduald","Molenkamp","02-02-1986"
"Janalee","Kambil","06-09-1986"
"Wilmer","Luby","03-12-1986"
"Yongmin","Taubman","12-09-1986"
"Baruch","Carrere","04-11-1986"
"Dante","Narwekar","07-24-1986"
"Oscar","Condotta","04-13-1986"
"Aram","Trumbly","01-07-1986"
"Menkae","Fendler","03-01-1986"
"Zengping","Avouris","06-22-1986"
"Yoshimitsu","Gunderson","09-15-1986"
"Kolar","Quadeer","04-11-1986"
"Weijing","Avouris","08-22-1986"
"Lidong","Asrin","09-04-1986"
"Erzsebet","Ramsey","06-06-1986"
"Reinhold","Erbe","10-30-1986"
"Tesuya","Millington","12-22-1986"
"Manu","Laventhal","03-22-1986"
"Serap","Billawala","02-03-1986"
"Faiza","Perry","01-03-1986"
"Florian","Mahnke","04-04-1986"
"Kwangho","Avouris","08-19-1986"
"Youjian","Kranzdorf","05-19-1986"
"Debatosh","Hmelo","03-26-1986"
"Marek","Lores","07-13-1986"
"Ibibia","Ballarin","03-31-1986"
"Vishu","Genther","12-06-1986"
"Shih","Denti","08-12-1986"
"Shiv","Picaronny","02-07-1986"
"Gen","Heemskerk","07-04-1986"
"Pintsang","Kopetz","04-19-1986"
"Yakichi","Polupanov","05-23-1986"
"Matk","Itzfeldt","07-22-1986"
"Arvind","Giarratana","12-24-1986"
"Toshimo","Ranta","03-24-1986"
"Djenana","Macedo","07-05-1986"
"Pranay","Versino","05-06-1986"
"Manton","Servi","09-08-1986"
"Goh","Cardazo","02-27-1986"
"Olivera","Rusmann","10-21-1986"
"Randi","Cappelletti","07-04-1986"
"Kien","Pews","04-18-1986"
"Tesuya","Cunliffe","03-08-1986"
"Brigham","Roccetti","08-12-1986"
"Menkae","Trachtenberg","03-24-1986"
"Honglan","Petereit","07-12-1986"
"Seongbae","Schaft","07-09-1986"
"Tzvetan","Tramer","10-17-1986"
"Kerhong","Farrar","04-25-1986"
"Marko","Schonegge","04-12-1986"
"Xuedong","Swen","12-19-1986"
"Kolar","Riesenhuber","07-19-1986"
"Sastry","Merle","11-05-1986"
"Ronnie","Heping","08-12-1986"
"Maren","Shrader","10-30-1986"
"Cordelia","Mitsuhashi","10-14-1986"
"Kotesh","Noriega","05-29-1986"
"Kwee","Hambrick","02-18-1986"
"Serge","Sullins","05-09-1986"
"Amstein","Danley","02-28-1986"
"Diederik","Vesel","05-06-1986"
"Arie","Molenkamp","04-25-1986"
"Mark","Ertl","09-25-1986"
"Toshiko","Farrel","03-25-1986"
"Lobel","Biros","07-05-1986"
"Kousuke","Boissier","10-02-1986"
"Hatem","Borovoy","02-10-1986"
"Gritta","Birge","02-02-1986"
"Jiakeng","Hitomi","10-04-1986"
"Mona","Luga","04-20-1986"
"Masadi","Armand","09-14-1986"
"Jianwen","Vural","09-14-1986"
"Atreye","Haldar","03-20-1986"
"Uriel","Lores","06-07-1986"
"Behnaam","Dechter","04-11-1986"
"Byong","Murillo","01-28-1986"
"Nishit","Whittlesey","04-10-1986"
"Wayne","Sudbeck","01-27-1986"
"Leaf","Bashian","10-19-1986"
"Josyula","Kading","06-03-1986"
"Kellyn","Staylopatis","11-24-1986"
"Seongbin","Hardjono","07-28-1986"
"Achilleas","Ciolek","01-04-1986"
"Siddarth","Reghbati","09-19-1986"
"Chuanyi","Tasistro","02-26-1986"
"Frazer","Terlouw","12-15-1986"
"Arno","Lally","11-21-1986"
"Almudena","Worfolk","11-03-1986"
"Poornachandra","Albarhamtoshy","12-16-1986"
"Dung","Christ","10-24-1986"
"Martial","Hashii","03-29-1986"
"Kiam","Swift","09-30-1986"
"Hauke","Templeman","04-07-1986"
"Yuchang","Mundy","02-17-1986"
"Ronnie","Schade","07-04-1986"
"Leen","Mitchem","06-15-1986"
"Pramod","Takkinen","05-06-1986"
"Carrsten","Trogemann","02-21-1986"
"Ashish","Heinisuo","01-04-1986"
"Hongzhu","Peltason","11-23-1986"
"Toshiki","Nivat","11-08-1986"
"Fay","Lamma","10-04-1986"
"Aral","Arlazarov","07-12-1986"
"Edwin","Kobuchi","08-23-1986"
"Moriyoshi","Msuda","08-23-1986"
"Akeno","Farrag","09-17-1986"
"Navin","Kushner","04-17-1986"
"Naraig","Snyers","12-03-1986"
"Basil","Straney","12-01-1986"
"Mrinalini","Schahn","07-20-1986"
"Cathie","Krogh","01-19-1986"
"Hugo","Onuegbe","06-05-1986"
"Oddvar","Melski","05-08-1986"
"Yinlin","Schusler","11-12-1986"
"Toshimo","Demke","09-16-1986"
"Vugranam","Rande","04-30-1986"
"Lena","Gadepally","09-04-1986"
"Sugwoo","Horswill","01-23-1986"
"Nathan","Terkki","08-21-1986"
"Elzbieta","Nations","07-29-1986"
"Georgy","Backhouse","01-09-1986"
"Xudong","Dulin","06-18-1986"
"Arfst","Ramalingam","12-20-1986"
"Berry","Bodoff","06-28-1986"
"Keiichiro","Kalefeld","02-23-1986"
"Khedija","Soicher","09-26-1986"
"Idoia","Hooghiemstra","10-20-1986"
"Toney","Magliocco","07-31-1986"
"Arco","Glowinski","07-16-1986"
"Eldridge","Fioravanti","10-04-1986"
"Ger","Hashii","03-31-1986"
"LiMin","Munos","03-06-1986"
"Hideo","Poulakidas","04-03-1986"
"Visit","Kulisch","05-04-1986"
"Taegyun","Ozery","04-07-1986"
"Bojan","Weiland","02-14-1986"
"Dekang","Suermann","08-08-1986"
"Xudong","Shackell","03-16-1986"
"Chaitali","Niizuma","05-04-1986"
"Fumiko","Impagliazzo","09-29-1986"
"Francoise","Kieras","12-24-1986"
"Adhemar","Trystram","04-04-1986"
"Kwun","Tibblin","11-12-1986"
"Narain","Bonifati","06-29-1986"
"Ishfaq","Zyda","07-24-1986"
"Shem","Baumann","03-15-1986"
"Saeko","Hartvigsen","06-01-1986"
"Mana","Silva","11-20-1986"
"Mahmut","McClurg","01-27-1986"
"Yunming","Stanger","11-22-1986"
"Oldrich","Bugrara","04-26-1986"
"Mansur","Millington","12-07-1986"
"Aiichiro","Erie","05-30-1986"
"Conal","Rosti","09-30-1986"
"Arunachalam","Itschner","01-10-1986"
"Masamitsu","Panienski","12-30-1986"
"Susuma","Kambil","11-12-1986"
"Manton","Marakhovsky","11-27-1986"
"Frazer","Aloisi","03-14-1986"
"Perry","Lorcy","05-18-1986"
"Kiyotoshi","Shiratori","12-31-1986"
"George","Makrucki","04-02-1986"
"Yuichiro","Asrin","01-25-1986"
"Yoshimitsu","Godskesen","01-22-1986"
"Kiam","Schwaller","06-01-1986"
"Lakshmi","Demizu","11-25-1986"
"Kwee","Wossner","03-07-1986"
"Jeong","Valette","12-08-1986"
"Sibyl","Hemaspaandra","05-16-1986"
"Wojceich","Delgrande","10-29-1986"
"Seongbin","Taneja","03-14-1986"
"Basant","Pelz","01-01-1987"
"Shay","Brizzi","03-10-1986"
"Aemilian","Cools","12-30-1986"
"Vojin","Msuda","02-15-1986"
"Demin","Anick","01-18-1986"
"Subhada","Seghrouchni","04-24-1986"
"Ranga","Ramras","04-17-1986"
"Uinam","Fiebach","06-13-1986"
"Koichi","Setlzner","06-03-1986"
"Margareta","Barbanera","05-20-1986"
"Mamdouh","Bratten","01-21-1986"
"Serap","Grospietsch","03-20-1986"
"Roddy","Azumi","10-10-1986"
"Dharmaraja","Billawala","04-09-1986"
"Shaleah","Bade","10-28-1986"
"Murthy","Vecchi","06-04-1986"
"Yolla","Plumb","03-10-1986"
"Narain","Srimani","07-27-1986"
"Niteen","Beznosov","07-19-1986"
"Khatoun","Passino","08-14-1986"
"Peer","Manderick","01-27-1986"
"Xiadong","Ladret","08-10-1986"
"Wilmer","Kusalik","03-17-1986"
"Nectarios","Hennebert","03-15-1986"
"Hyuncheol","Comte","11-28-1986"
"Aleksandar","Mawatari","07-10-1986"
"Reinhold","Lindqvist","10-21-1986"
"Geoffrey","Furedi","09-22-1986"
"Eishiro","Vigier","11-27-1986"
"Tzvetan","Cappelletti","10-26-1986"
"Leandro","Fiutem","08-19-1986"
"Bader","Dolinsky","03-28-1986"
"Uno","Piancastelli","01-06-1986"
"Mingsen","Gips","09-12-1986"
"Chenye","Stanger","08-19-1986"
"Denis","Malabarba","06-17-1986"
"Mayumi","Lamma","10-21-1986"
"Urs","Matzat","01-01-1987"
"Jackson","Terekhov","11-20-1986"
"Sreekrishna","Majewski","09-08-1986"
"Bezalel","Limongiello","07-09-1986"
"Fei","Poulakidas","09-21-1986"
"Indrajit","Penz","05-19-1986"
"Tommaso","Chappelet","02-11-1986"
"Arch","Bharadwaj","12-09-1986"
"Jouko","Nourani","07-26-1986"
"Alexius","Luga","01-05-1986"
"Arunachalam","Showalter","05-09-1986"
"Kazuyasu","Shanbhogue","12-13-1986"
"Billie","Kuzuoka","04-27-1986"
"Youjian","Keustermans","10-28-1986"
"Toney","Jeansoulin","05-25-1986"
"Berto","Cappelli","06-06-1986"
"Dmitry","Gadepally","05-10-1986"
"Jingling","Baez","04-11-1986"
"Genta","Murrill","05-03-1986"
"Kazuhira","Pileggi","08-01-1986"
"Ramachenga","Domenig","01-02-1986"
"Kwangjo","Bardell","09-22-1986"
"Bowen","Tramer","11-02-1986"
"Kerryn","Stellhorn","04-03-1986"
"Zita","Openshaw","06-22-1986"
"Katsuo","Wossner","06-04-1986"
"Jiakeng","Radhakrishnan","03-19-1986"
"Heejo","Vieri","08-01-1986"
"Rosli","Gronowski","07-12-1986"
"Owen","Herbst","09-21-1986"
"Tse","Journel","09-04-1986"
"Yefim","Casley","02-15-1986"
"Radoslaw","Rijsenbrij","04-24-1986"
"Feiyu","Milicia","05-09-1986"
"Denis","Karnin","11-12-1986"
"Mart","Tzvieli","09-06-1986"
"Radoslaw","Rindone","12-30-1986"
"Morrie","Murtha","08-22-1986"
"Shaibal","Hasham","01-31-1986"
"Siddarth","Peroz","12-03-1986"
"Shigenori","Zwicker","01-20-1986"
"Nidapan","Narwekar","03-03-1986"
"Bouchung","Wallrath","07-02-1986"
"Chirstian","Erva","12-31-1986"
"Oddvar","Coors","05-11-1986"
"Ziva","Beilner","01-09-1986"
"KayLiang","Peek","03-04-1986"
"Fei","Angelov","06-28-1986"
"Moto","Menyhert","08-25-1986"
"Takahiro","Haddadi","05-25-1986"
"Turgut","Preusig","08-11-1986"
"Khatoun","Wynblatt","12-31-1986"
"Gor","Orlowski","11-08-1986"
"Achilleas","Kroft","01-01-1986"
"Munir","Stiles","08-23-1986"
"Serenella","Weedon","10-14-1986"
"Zorica","Kakkar","04-15-1986"
"Golgen","Kermarrec","12-06-1986"
"Duke","Kobara","07-22-1986"
"Menkae","Brobst","12-23-1986"
"Filipp","Conia","07-30-1986"
"Gio","Kaminger","05-31-1986"
"Karlis","Hegner","03-11-1986"
"Krisda","Oaver","12-03-1986"
"Manton","Jenevein","07-23-1986"
"Shmuel","Juneja","06-22-1986"
"Hitofumi","Sundgren","12-23-1986"
"Rosli","Champarnaud","04-30-1986"
"Xiaocheng","Haldar","12-23-1986"
"Spyrose","Rodier","01-19-1986"
"Visit","Khalil","06-24-1986"
"Jongsuk","Sridhar","02-23-1986"
"LiMin","Stassinopoulos","12-08-1986"
"Hideyuki","Bernardeschi","12-10-1986"
"Huican","Ashish","10-31-1986"
"Fumiya","Colorni","10-12-1986"
"Yakichi","Seghrouchni","06-19-1986"
"Bernt","Tokunaga","05-02-1986"
"Mohan","Straney","06-28-1986"
"Serif","Papadias","01-27-1986"
"Lenore","Servieres","01-01-1987"
"Phule","Kroll","02-27-1986"
"Huican","Mondadori","12-02-1986"
"JoAnne","Bernardeschi","09-04-1986"
"Bowen","Perly","02-20-1986"
"Juyoung","Lieblein","11-24-1986"
"Arch","Parveen","01-22-1986"
"Aemilian","Reistad","01-07-1986"
"Tesuya","Plavsic","01-29-1986"
"Gian","Tsukuda","04-17-1986"
"Kyoichi","Remmele","10-21-1986"
"Lalit","Gornas","04-14-1986"
"Yongqiao","Dulay","01-01-1986"
"Mario","Leonhardt","05-03-1986"
"Fen","Ranze","07-25-1986"
"Zeljko","Setia","02-28-1986"
"Junichi","Dechter","08-06-1986"
"Ayakannu","Pargas","04-05-1986"
"Kristin","Chartres","03-27-1986"
"Makato","Uhrig","03-05-1986"
"Freyja","Baer","10-10-1986"
"Adib","Vadhan","02-17-1986"
"Tuval","Anandan","01-08-1986"
"Carrsten","Stenning","05-28-1986"
"Chinhyun","Bernick","06-23-1986"
"Arra","Chenney","08-01-1986"
"Gino","Erev","01-12-1986"
"Arup","Chiodo","04-16-1986"
"Tze","Yemenis","03-12-1986"
"Kwok","Rijckaert","11-20-1986"
"Eishiro","Goldhammer","08-05-1986"
"Yakichi","Trogemann","10-24-1986"
"Douadi","Pramanik","02-13-1986"
"Danel","Iivonen","08-05-1986"
"Shigeo","Serot","08-26-1986"
"Muneo","Magalhaes","01-14-1986"
"Parviz","Schlenzig","03-04-1986"
"Shakhar","Leijenhorst","06-15-1986"
"Marke","Matzov","10-13-1986"
"Lunjin","Jakobus","11-25-1986"
"Jaber","Katiyar","08-14-1986"
"Shahar","Slobodova","03-17-1986"
"Takanari","Peyn","12-26-1986"
"Uzi","Krohm","12-03-1986"
"Zeljko","Remmele","07-02-1986"
"Moie","Pintelas","07-10-1986"
"Val","Rosis","07-28-1986"
"Yoshimitsu","Billawala","06-07-1986"
"Fumino","Rattan","10-24-1986"
"Gretta","Leonhardt","03-26-1986"
"Subhankar","Demos","03-29-1986"
"Leucio","Malabarba","03-07-1986"
"Tsutomu","Sifakis","02-28-1986"
"KayLiang","Danner","09-20-1986"
"Toshimori","Rosenbaum","09-15-1986"
"Vishu","Hiyoshi","09-24-1986"
"Atreyi","Noriega","02-10-1986"
"Udaiprakash","Chepyzhov","04-19-1986"
"Gudjon","Riesenhuber","06-17-1986"
"Mikhail","Undy","01-16-1986"
"Zdislav","Dehkordi","04-11-1986"
"Georgi","Tsukuda","02-06-1986"
"Nechama","Kalefeld","01-25-1986"
"Lunjin","Berztiss","01-02-1986"
"Renee","Weedman","12-26-1986"
"Candido","Lundstrom","01-08-1986"
"Leif","Ambroszkiewicz","04-04-1986"
"Sanjeeva","Stassinopoulos","12-27-1986"
"Baruch","Lenart","03-29-1986"
"Emran","Varley","10-07-1986"
"Alair","Sherertz","12-25-1986"
"Laurentiu","Hmelo","09-28-1986"
"Shai","Malinowski","09-24-1986"
"Sachem","Lammel","08-13-1986"
"Arlette","Pero","04-24-1986"
"Dietrich","Gornas","10-17-1986"
"Tsvetan","Sooriamurthi","10-17-1986"
"Hugh","Scharstein","10-19-1986"
"Kousuke","Boudaillier","12-16-1986"
"Domenick","Georgatos","04-10-1986"
"Vishv","Rebaine","08-26-1986"
"Gil","Nooteboom","10-30-1986"
"Lubomir","Waeselynck","03-03-1986"
"Nobuyoshi","Lorho","04-19-1986"
"Chaitali","Jiang","03-08-1986"
"Xinyu","Gecsel","11-28-1986"
"Tiina","Munke","05-26-1986"
"Heather","Cardazo","08-19-1986"
"Jasminko","Suermann","11-16-1986"
"Menkae","Kleiser","10-03-1986"
"Demin","Benantar","01-27-1986"
"Lokesh","Miake","06-27-1986"
"Premsyl","Rindone","08-11-1986"
"Yuuichi","Zallocco","04-16-1986"
"Trygve","Weiland","02-27-1986"
"Mang","Stanfel","03-19-1986"
"Krisda","Stanger","03-22-1986"
"Shin","Merlo","03-11-1986"
"Jeong","Otillio","12-11-1986"
"Dannz","Swist","06-18-1986"
"Otmar","Perin","01-12-1986"
"Christ","Macedo","01-22-1986"
"Shooichi","Conia","04-17-1986"
"Suebskul","Leivant","10-22-1986"
"Koichi","Herber","06-22-1986"
"Claudi","Perri","03-28-1986"
"Kazuyasu","Ruemmler","08-07-1986"
"Hausi","Flexer","09-09-1986"
"Frederique","Brizzi","12-03-1986"
"Yongdong","Delgrande","02-19-1986"
"Ottavia","Rohrbach","07-03-1986"
"Hongzue","Busillo","04-27-1986"
"Sadun","Garnham","04-03-1986"
"Gou","Orlowski","01-02-1986"
"Shahid","Stranks","08-29-1986"
"Shaleah","Coullard","07-03-1986"
"Toshimori","Haldar","12-10-1986"
"Xiadong","Luke","01-26-1986"
"Babette","Gonthier","10-11-1986"
"Stamatina","Bridgland","12-25-1986"
"Uzi","Emiris","05-26-1986"
"Yahiko","Rebaine","05-22-1986"
"Valdiodio","Junot","08-08-1986"
"Premsyl","Walstra","02-05-1986"
"Masamitsu","Klyachko","11-20-1986"
"Kwee","Lally","07-11-1986"
"Arnd","Mahmud","09-02-1986"
"Srinidhi","Champarnaud","10-21-1986"
"Ishfaq","Chandrasekhar","06-12-1986"
"Szabolcs","Uhrik","12-09-1986"
"Fei","Gils","08-07-1986"
"Tzvetan","Ishibashi","05-19-1986"
"Debatosh","Terekhov","05-19-1986"
"Ortrud","Kitsuregawa","12-08-1986"
"Duro","Dalton","06-29-1986"
"Sahrah","Alvarado","09-03-1986"
"Franziska","Ramamoorthy","10-06-1986"
"Chenyi","Schlenzig","01-24-1986"
"Akeel","Weedon","01-28-1986"
"Stabislas","Czaja","12-24-1986"
"Uri","Shinomoto","01-10-1986"
"Martine","Swick","03-08-1986"
"Jackson","Isaac","05-06-1986"
"Pranjal","Diderrich","11-18-1986"
"Tomoyuki","Laurillard","06-11-1986"
"Raimond","Unni","11-28-1986"
"Ymte","Perl","04-16-1986"
"Denis","Fortenbacher","02-09-1986"
"Huai","Garnier","11-11-1986"
"Tzu","Hitomi","03-02-1986"
"Alper","Axelband","09-09-1986"
"Sachio","Tetzlaff","06-19-1986"
"Brewster","Kalsbeek","05-29-1986"
"Huai","Kabayashi","03-10-1986"
"Frederique","Tagansky","09-11-1986"
"Ingmar","Kusalik","03-13-1986"
"Susanne","Speer","08-11-1986"
"Avishai","Stentiford","01-01-1987"
"Haldon","Speel","04-15-1986"
"Bowen","Melter","06-25-1986"
"Macha","Calkin","09-11-1986"
"Adel","Toyoshima","02-04-1986"
"Hyuckchul","Back","12-27-1986"
"Valeri","Pavlopoulou","09-20-1986"
"Tianruo","Conte","06-09-1986"
"Kristof","Ritcey","10-04-1986"
"Zhongwei","Samarati","09-18-1986"
"Subbu","Giveon","07-20-1986"
"Xuejia","Plump","05-15-1986"
"Aleksander","Simmen","02-19-1986"
"Venkatesan","Luca","05-01-1986"
"Murthy","Mansanne","12-19-1986"
"Arno","Narwekar","02-14-1986"
"Matk","Krohn","07-22-1986"
"Juichirou","Comte","08-03-1986"
"Gen","Deyuan","12-22-1986"
"Sudhanshu","Pettey","10-03-1986"
"Shrikanth","Emden","04-15-1986"
"Abdulah","Krider","11-01-1986"
"Marek","Nooteboom","02-15-1986"
"Manohar","Kirkerud","12-28-1986"
"Danel","Sinitsyn","07-04-1986"
"Ekawit","Lamparter","07-31-1986"
"Zejun","Luit","07-21-1986"
"Filipp","Uludag","03-24-1986"
"Zhigen","Pepe","10-12-1986"
"Uta","Ginneken","03-02-1986"
"Mary","Muntz","02-04-1986"
"Marco","Kohling","08-19-1986"
"Olivera","Uhrik","12-17-1986"
"Van","Servi","11-11-1986"
"Baziley","Stanfel","05-11-1986"
"Anyuan","Plavsic","11-28-1986"
"Arne","Crouzet","08-07-1986"
"Prodip","Janocha","10-19-1986"
"Lijia","Cools","08-03-1986"
"Xuejun","Munoz","02-21-1986"
"Joydip","Schmiedel","04-30-1986"
"Filipp","Benaini","09-09-1986"
"Anyuan","Kropatsch","09-05-1986"
"Niclas","Hitomi","06-21-1986"
"Moie","Yemenis","01-16-1986"
"Masaru","Perfilyeva","07-01-1986"
"DAIDA","Kropf","03-04-1986"
"Ibibia","Ballarin","09-06-1986"
"Nahum","Validov","04-23-1986"
"Christ","Kaelbling","01-08-1986"
"Ghassan","Baak","03-11-1986"
"Fumiko","Rijckaert","06-30-1986"
"Ranan","Jullig","03-15-1986"
"Samphel","Bennis","06-13-1986"
"Kauko","Schreiter","04-03-1986"
"Mohua","Lichtner","01-20-1986"
"Aleksander","Kavvadias","01-03-1986"
"Mara","Alvarado","02-21-1986"
"Harjit","Hofman","12-31-1986"
"Paloma","Coullard","08-29-1986"
"Guoxiang","Falco","08-01-1986"
"Shaowen","Jayawardene","02-26-1986"
"Haldun","Bondorf","03-29-1986"
"Mark","Klassen","05-06-1986"
"Shrikanth","Ramamoorthy","10-10-1986"
"Mansur","Bael","01-06-1986"
"Georg","Perez","05-11-1986"
"Jiakeng","Stroustrup","06-02-1986"
"Tran","Zhang","04-02-1986"
"Zhanqiu","Restivo","10-01-1986"
"Muneo","Sabnani","10-20-1986"
"Richara","Marletta","11-19-1986"
"Chuanyi","Vanwelkenhuysen","01-12-1986"
"Shaw","Kampfer","12-14-1986"
"Aluzio","Nitsch","10-26-1986"
"Peternela","Famili","03-22-1986"
"Kousuke","Wielonsky","02-18-1986"
